gjoin_src,gjoin_tgt,wt_pop,wt_hh
G2500270746100,G2500270748100,0.0,0.0
G2500270746100,G2500270749100,0.0,0.0
G2500270746100,G2500270750200,0.0,0.0
G2500270747100,G2500210443102,0.0006,0.0006
G2500270747100,G2500270746100,0.0,0.0
G2500270747100,G2500270747101,0.5665,0.5704
G2500270747100,G2500270747102,0.433,0.4291
G2500270748100,G2500270747102,0.0031,0.0051
G2500270748100,G2500270748100,0.9969,0.9948999999999999
G2500270749100,G2500270746100,0.0005,0.0007000000000000001
G2500270749100,G2500270748100,0.0,0.0
G2500270749100,G2500270749100,0.9991,0.9986
G2500270749100,G2500270750100,0.0,0.0
G2500270749100,G2500270751101,0.0,0.0
G2500270749100,G2500270752100,0.0004,0.0007000000000000001
G2500270749200,G2500270749200,1.0,1.0
G2500270749200,G2500270750100,0.0,0.0
G2500270749200,G2500270750200,0.0,0.0
G2500270750100,G2500270749100,0.0,0.0
G2500270750100,G2500270749200,0.0,0.0
G2500270750100,G2500270750100,1.0,1.0
G2500270750100,G2500270751101,0.0,0.0
G2500270750200,G2500270738100,0.0,0.0
G2500270750200,G2500270743100,0.0,0.0
G2500270750200,G2500270746100,0.0,0.0
G2500270750200,G2500270749100,0.0,0.0
G2500270750200,G2500270749200,0.0001,0.0004
G2500270750200,G2500270750200,0.9984999999999999,0.9976999999999999
G2500270750200,G2500270751101,0.0013,0.0019
G2500270750300,G2500270750200,0.0031,0.0033
G2500270750300,G2500270750300,0.9969,0.9967
G2500270751100,G2500270737100,0.0,0.0
G2500270751100,G2500270738100,0.0,0.0
G2500270751100,G2500270749100,0.0,0.0
G2500270751100,G2500270750100,0.0004,0.0003
G2500270751100,G2500270750200,0.0007000000000000001,0.0012
G2500270751100,G2500270751101,0.6919,0.672
G2500270751100,G2500270751102,0.3059,0.3257
G2500270751100,G2500270752100,0.001,0.0009
G2500270751100,G2500270753100,0.0,0.0
G2500270752100,G2500270749100,0.0005,0.0006
G2500270752100,G2500270752100,0.9995,0.9994
G2500270752100,G2500270753100,0.0,0.0
G2500270753100,G2500270736100,0.0,0.0
G2500270753100,G2500270736500,0.0,0.0
G2500270753100,G2500270737100,0.0003,0.0003
G2500270753100,G2500270751102,0.0,0.0
G2500270753100,G2500270753100,0.9959,0.997
G2500270753100,G2500270755200,0.0,0.0
G2500270753100,G2500270756102,0.0039000000000000003,0.0026
G2500270753200,G2500270753200,1.0,1.0
G2500270754100,G2500270752100,0.0,0.0
G2500270754100,G2500270753100,0.0014000000000000002,0.001
G2500270754100,G2500270754100,0.9984999999999999,0.9987
G2500270754100,G2500270755200,0.0002,0.0003
G2500270754200,G2500270754200,1.0,1.0
G2500270754200,G2500270755200,0.0,0.0
G2500270754300,G2500270754300,1.0,1.0
G2500270754300,G2500270755200,0.0,0.0
G2500270754400,G2500270754400,1.0,1.0
G2500270755100,G2500270755100,1.0,1.0
G2500270755100,G2500270755200,0.0,0.0
G2500270755200,G2500270753100,0.0,0.0
G2500270755200,G2500270755200,1.0,0.9995999999999999
G2500270755200,G2500270756102,0.0,0.0
G2500270755200,G2500270757500,0.0,0.0004
G2500270756101,G2500270726100,0.0,0.0
G2500270756101,G2500270756101,0.9995999999999999,0.9995
G2500270756101,G2500270757100,0.0,0.0
G2500270756101,G2500270759100,0.0004,0.0005
G2500270756102,G2500270726100,0.0,0.0
G2500270756102,G2500270735100,0.0,0.0
G2500270756102,G2500270735200,0.0,0.0
G2500270756102,G2500270753100,0.0,0.0
G2500270756102,G2500270755200,0.0,0.0
G2500270756102,G2500270756102,0.9987999999999999,0.9983
G2500270756102,G2500270757500,0.0012,0.0017000000000000001
G2500270757100,G2500270756101,0.0,0.0
G2500270757100,G2500270757100,1.0,1.0
G2500270757100,G2500270758102,0.0,0.0
G2500270757200,G2500270757200,1.0,1.0
G2500270757300,G2500270757300,1.0,1.0
G2500270757400,G2500270757400,1.0,1.0
G2500270757500,G2500270755200,0.0,0.0
G2500270757500,G2500270756102,0.0,0.0
G2500270757500,G2500270757500,1.0,1.0
G2500270757500,G2500270758101,0.0,0.0
G2500270758100,G2500270756101,0.0,0.0
G2500270758100,G2500270757100,0.0,0.0
G2500270758100,G2500270757500,0.0,0.0
G2500270758100,G2500270758101,0.1779,0.19870000000000002
G2500270758100,G2500270758102,0.8215,0.8009999999999999
G2500270758100,G2500270759100,0.0,0.0
G2500270758100,G2500270760100,0.0005,0.0003
G2500270759100,G2500270725100,0.0,0.0
G2500270759100,G2500270726100,0.0,0.0
G2500270759100,G2500270756101,0.0,0.0
G2500270759100,G2500270759100,1.0,1.0
G2500270759100,G2500270760100,0.0,0.0
G2500270760100,G2500270724100,0.0,0.0
G2500270760100,G2500270725100,0.0,0.0
G2500270760100,G2500270759100,0.0,0.0
G2500270760100,G2500270760100,1.0,1.0
G2500270761100,G2500150820102,0.0,0.0
G2500270761100,G2500270724100,0.0,0.0
G2500270761100,G2500270760100,0.0,0.0
G2500270761100,G2500270761100,1.0,1.0
G4400050041700,G2500050640100,0.018500000000000003,0.0128
